primary_peer_group_id,peer_group_name,member_count,asset_family,region_primary,comparison_category,comparison_topic,comparison_subtopic,index_family,strategy_structure,automatic_comparison_eligible,group_status_summary,classification_rationale
PG-PENDING-454180-b8958c61a9,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-454320-f506fca3e2,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-454780-bc2619f5b7,국내 채권 만기미확인 AA · bond_coupon,1,채권,국내,채권,채권,국내 채권 만기미확인 AA,BOND_국내-채권-만기미확인-AA-273392b07e,bond_coupon|neutral|1X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 채권 만기미확인 AA 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-455660-34b8cae226,미국 채권 만기미확인 HY · bond_coupon,1,채권,미국,채권,채권,미국 채권 만기미확인 HY,BOND_미국-채권-만기미확인-HY-1c329cf5f5,bond_coupon|neutral|1X,N,needs_review:1,"채권·미국 노출, 채권 / 미국 채권 만기미확인 HY 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-456250-f589976faa,유럽 미확인 주식전략 · plain,1,주식,유럽,기타특수구조,미확인 주식전략,유럽 미확인 주식전략,미확인-주식전략-유럽-미확인-주식전략-fda82dbade,plain|neutral|1X,N,needs_review:1,"주식·유럽 노출, 기타특수구조 / 유럽 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-457690-e4414fde68,국내 채권 만기미확인 등급미확인 · bond_coupon,1,채권,국내,채권,채권,국내 채권 만기미확인 등급미확인,BOND_국내-채권-만기미확인-등급미확인-893e3e68b3,bond_coupon|neutral|1X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 채권 만기미확인 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-457700-d658c9edce,국내 채권 만기미확인 등급미확인 · bond_coupon,1,채권,국내,채권,채권,국내 채권 만기미확인 등급미확인,BOND_국내-채권-만기미확인-등급미확인-893e3e68b3,bond_coupon|neutral|1X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 채권 만기미확인 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-457930-640dedd3e6,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-458250-57235b6acb,미국 국채 장기 등급미확인 · bond_coupon,1,채권,미국,채권,채권,미국 국채 장기 등급미확인,BOND_미국-국채-장기-등급미확인-047cbda7f5,bond_coupon|neutral|1X,N,needs_review:1,"채권·미국 노출, 채권 / 미국 국채 장기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-458260-c65f532337,미국 회사채 만기미확인 등급미확인 · bond_coupon,1,채권,미국,채권,채권,미국 회사채 만기미확인 등급미확인,BOND_미국-회사채-만기미확인-등급미확인-4514d1a9e5,bond_coupon|neutral|1X,N,needs_review:1,"채권·미국 노출, 채권 / 미국 회사채 만기미확인 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-459750-8fda756839,글로벌 미확인 주식전략 · plain,1,주식,글로벌,기타특수구조,미확인 주식전략,글로벌 미확인 주식전략,미확인-주식전략-글로벌-미확인-주식전략-d0f070a455,plain|neutral|1X,N,needs_review:1,"주식·글로벌 노출, 기타특수구조 / 글로벌 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-460960-29a88784ff,글로벌 미확인 주식전략 · plain,1,주식,글로벌,기타특수구조,미확인 주식전략,글로벌 미확인 주식전략,미확인-주식전략-글로벌-미확인-주식전략-d0f070a455,plain|neutral|1X,N,needs_review:1,"주식·글로벌 노출, 기타특수구조 / 글로벌 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-461340-28f4d369a5,글로벌 미확인 주식전략 · plain,1,주식,글로벌,기타특수구조,미확인 주식전략,글로벌 미확인 주식전략,미확인-주식전략-글로벌-미확인-주식전략-d0f070a455,plain|neutral|1X,N,needs_review:1,"주식·글로벌 노출, 기타특수구조 / 글로벌 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-461450-f46c65b66b,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-461460-762dc6c7a4,국내 채권 장기 등급미확인 · bond_coupon,1,채권,국내,채권,채권,국내 채권 장기 등급미확인,BOND_국내-채권-장기-등급미확인-f457d22418,bond_coupon|neutral|1X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 채권 장기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-461490-383576b351,구성비율 미확인 · mixed_asset,1,혼합자산,글로벌,혼합자산,혼합자산,구성비율 미확인,혼합자산-구성비율-미확인-9c1ef5c7e4,mixed_asset|neutral|1X,N,needs_review:1,"혼합자산·글로벌 노출, 혼합자산 / 구성비율 미확인 투자대상, mixed_asset|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-461500-08956a72f0,국내 채권 만기미확인 AA · bond_coupon,1,채권,국내,채권,채권,국내 채권 만기미확인 AA,BOND_국내-채권-만기미확인-AA-273392b07e,bond_coupon|neutral|1X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 채권 만기미확인 AA 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-461580-fa7abc2aba,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-461600-fa3b4f4227,미국 국채 장기 등급미확인 · bond_coupon,1,채권,미국,채권,채권,미국 국채 장기 등급미확인,BOND_미국-국채-장기-등급미확인-047cbda7f5,bond_coupon|neutral|1X,N,needs_review:1,"채권·미국 노출, 채권 / 미국 국채 장기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-461900-910dad86e2,미국 미확인 주식전략 · plain,1,주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,plain|neutral|1X,N,needs_review:1,"주식·미국 노출, 기타특수구조 / 미국 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-461910-40793d0a92,미국 미확인 주식전략 · leveraged,1,주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,leveraged|long|2X,N,needs_review:1,"주식·미국 노출, 기타특수구조 / 미국 미확인 주식전략 투자대상, leveraged|long|2X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-463300-e099944fc0,중국 미확인 주식전략 · plain,1,주식,중국,기타특수구조,미확인 주식전략,중국 미확인 주식전략,미확인-주식전략-중국-미확인-주식전략-526c3d6249,plain|neutral|1X,N,needs_review:1,"주식·중국 노출, 기타특수구조 / 중국 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-464240-d33b6a3277,국내 회사채 만기미확인 AA · bond_coupon,1,채권,국내,채권,채권,국내 회사채 만기미확인 AA,BOND_국내-회사채-만기미확인-AA-971a2814f8,bond_coupon|neutral|1X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 회사채 만기미확인 AA 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-464470-13ecd4c902,미국 국채 장기 등급미확인 · bond_coupon,1,채권,미국,채권,채권,미국 국채 장기 등급미확인,BOND_미국-국채-장기-등급미확인-047cbda7f5,bond_coupon|neutral|1X,N,needs_review:1,"채권·미국 노출, 채권 / 미국 국채 장기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-465580-4aeefbfd61,미국 미확인 주식전략 · plain,1,주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,plain|neutral|1X,N,needs_review:1,"주식·미국 노출, 기타특수구조 / 미국 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-465610-8e658d7382,미국 미확인 주식전략 · leveraged,1,주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,leveraged|long|2X,N,needs_review:1,"주식·미국 노출, 기타특수구조 / 미국 미확인 주식전략 투자대상, leveraged|long|2X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-465620-516be70f1c,미국 미확인 주식전략 · inverse,1,주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,inverse|short|1X,N,needs_review:1,"주식·미국 노출, 기타특수구조 / 미국 미확인 주식전략 투자대상, inverse|short|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-465670-d3c94dd75c,미국 미확인 주식전략 · plain,1,주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,plain|neutral|1X,N,needs_review:1,"주식·미국 노출, 기타특수구조 / 미국 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-465780-f208dea8df,국내 특수채 만기미확인 AAA · bond_coupon,1,채권,국내,채권,채권,국내 특수채 만기미확인 AAA,BOND_국내-특수채-만기미확인-AAA-e49adb89d7,bond_coupon|neutral|1X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 특수채 만기미확인 AAA 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-466940-81e46835ac,기타원자재 futures · futures,1,원자재,해당없음,원자재,기타원자재,기타원자재 futures,COMMODITY_기타원자재-FUTURES-e9bbd8bb27,futures|neutral|1X,N,conflict:1,"원자재·해당없음 노출, 원자재 / 기타원자재 futures 투자대상, futures|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-468370-a5478b89cc,미국 국채 만기미확인 등급미확인 · bond_coupon,1,채권,미국,채권,채권,미국 국채 만기미확인 등급미확인,BOND_미국-국채-만기미확인-등급미확인-6e6ab9de27,bond_coupon|neutral|1X,N,needs_review:1,"채권·미국 노출, 채권 / 미국 국채 만기미확인 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-468380-8849460947,미국 채권 만기미확인 HY · bond_coupon,1,채권,미국,채권,채권,미국 채권 만기미확인 HY,BOND_미국-채권-만기미확인-HY-1c329cf5f5,bond_coupon|neutral|1X,N,needs_review:1,"채권·미국 노출, 채권 / 미국 채권 만기미확인 HY 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-468630-16744694fc,미국 회사채 만기미확인 등급미확인 · bond_coupon,1,채권,미국,채권,채권,미국 회사채 만기미확인 등급미확인,BOND_미국-회사채-만기미확인-등급미확인-4514d1a9e5,bond_coupon|neutral|1X,N,needs_review:1,"채권·미국 노출, 채권 / 미국 회사채 만기미확인 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-469790-6599a87fa7,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-469830-229bcebf9b,국내 채권 초단기 등급미확인 · bond_coupon,1,채권,국내,채권,채권,국내 채권 초단기 등급미확인,BOND_국내-채권-초단기-등급미확인-2cd6864612,bond_coupon|neutral|1X,N,conflict:1,"채권·국내 노출, 채권 / 국내 채권 초단기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-471230-db16958e2a,국내 채권 장기 등급미확인 · bond_coupon,1,채권,국내,채권,채권,국내 채권 장기 등급미확인,BOND_국내-채권-장기-등급미확인-f457d22418,bond_coupon|neutral|1X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 채권 장기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-471460-8011015345,국내 채권 장기 등급미확인 · bond_coupon,1,채권,국내,채권,채권,국내 채권 장기 등급미확인,BOND_국내-채권-장기-등급미확인-f457d22418,bond_coupon|neutral|1X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 채권 장기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-471780-e13205f15b,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-472150-c03c8c2417,국내 미확인 주식전략 · covered_call,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,covered_call|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, covered_call|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-472160-5a054b88d3,미국 미확인 주식전략 · plain,1,주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,plain|neutral|1X,N,needs_review:1,"주식·미국 노출, 기타특수구조 / 미국 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-472170-43bd10c7e9,미국 채권 만기미확인 등급미확인 · bond_coupon,1,채권,미국,채권,채권,미국 채권 만기미확인 등급미확인,BOND_미국-채권-만기미확인-등급미확인-4820f5af4f,bond_coupon|neutral|1X,N,needs_review:1,"채권·미국 노출, 채권 / 미국 채권 만기미확인 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-472720-bb41ba925a,국내 국채 만기미확인 등급미확인 · bond_coupon,1,채권,국내,채권,채권,국내 국채 만기미확인 등급미확인,BOND_국내-국채-만기미확인-등급미확인-bf9416de66,bond_coupon|neutral|1X,N,conflict:1,"채권·국내 노출, 채권 / 국내 국채 만기미확인 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-472830-59ee7dd618,미국 국채 장기 등급미확인 · bond_coupon,1,채권,미국,채권,채권,미국 국채 장기 등급미확인,BOND_미국-국채-장기-등급미확인-047cbda7f5,bond_coupon|neutral|1X,N,needs_review:1,"채권·미국 노출, 채권 / 미국 국채 장기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-472840-facb071200,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-472870-eb0d968906,미국 국채 장기 등급미확인 · bond_coupon,1,채권,미국,채권,채권,미국 국채 장기 등급미확인,BOND_미국-국채-장기-등급미확인-047cbda7f5,bond_coupon|neutral|1X,N,needs_review:1,"채권·미국 노출, 채권 / 미국 국채 장기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-472920-4e1918cd42,국내 채권 만기미확인 AA · bond_coupon,1,채권,국내,채권,채권,국내 채권 만기미확인 AA,BOND_국내-채권-만기미확인-AA-273392b07e,bond_coupon|neutral|1X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 채권 만기미확인 AA 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-473290-db48471b21,국내 회사채 만기미확인 AA · bond_coupon,1,채권,국내,채권,채권,국내 회사채 만기미확인 AA,BOND_국내-회사채-만기미확인-AA-971a2814f8,bond_coupon|neutral|1X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 회사채 만기미확인 AA 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-473330-6bd703e745,미국 국채 장기 등급미확인 · bond_coupon,1,채권,미국,채권,채권,미국 국채 장기 등급미확인,BOND_미국-국채-장기-등급미확인-047cbda7f5,bond_coupon|neutral|1X,N,needs_review:1,"채권·미국 노출, 채권 / 미국 국채 장기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-473440-180be9d64a,국내 회사채 만기미확인 AA · bond_coupon,1,채권,국내,채권,채권,국내 회사채 만기미확인 AA,BOND_국내-회사채-만기미확인-AA-971a2814f8,bond_coupon|neutral|1X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 회사채 만기미확인 AA 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-473460-119d55389d,미국 미확인 주식전략 · plain,1,주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,plain|neutral|1X,N,needs_review:1,"주식·미국 노출, 기타특수구조 / 미국 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-473590-6315030c6b,미국 미확인 주식전략 · plain,1,주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,plain|neutral|1X,N,needs_review:1,"주식·미국 노출, 기타특수구조 / 미국 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-473640-23a9645715,미국 미확인 주식전략 · plain,1,주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,plain|neutral|1X,N,needs_review:1,"주식·미국 노출, 기타특수구조 / 미국 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-474220-31d1500908,미국 미확인 주식전략 · covered_call,1,주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,covered_call|neutral|1X,N,needs_review:1,"주식·미국 노출, 기타특수구조 / 미국 미확인 주식전략 투자대상, covered_call|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-474390-5a9a88e4c5,국내 채권 장기 등급미확인 · bond_coupon,1,채권,국내,채권,채권,국내 채권 장기 등급미확인,BOND_국내-채권-장기-등급미확인-f457d22418,bond_coupon|neutral|1X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 채권 장기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-474920-e5e44acbbd,중국 미확인 주식전략 · plain,1,주식,중국,기타특수구조,미확인 주식전략,중국 미확인 주식전략,미확인-주식전략-중국-미확인-주식전략-526c3d6249,plain|neutral|1X,N,needs_review:1,"주식·중국 노출, 기타특수구조 / 중국 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-475080-7964a32038,미국 채권 만기미확인 등급미확인 · bond_coupon,1,채권,미국,채권,채권,미국 채권 만기미확인 등급미확인,BOND_미국-채권-만기미확인-등급미확인-4820f5af4f,bond_coupon|neutral|1X,N,needs_review:1,"채권·미국 노출, 채권 / 미국 채권 만기미확인 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-475260-4f8bd2e098,국내 회사채 만기미확인 AA · bond_coupon,1,채권,국내,채권,채권,국내 회사채 만기미확인 AA,BOND_국내-회사채-만기미확인-AA-971a2814f8,bond_coupon|neutral|1X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 회사채 만기미확인 AA 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-475270-eb1173655d,국내 회사채 만기미확인 AA · bond_coupon,1,채권,국내,채권,채권,국내 회사채 만기미확인 AA,BOND_국내-회사채-만기미확인-AA-971a2814f8,bond_coupon|neutral|1X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 회사채 만기미확인 AA 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-475280-4c90ce36f2,국내 회사채 만기미확인 AA · bond_coupon,1,채권,국내,채권,채권,국내 회사채 만기미확인 AA,BOND_국내-회사채-만기미확인-AA-971a2814f8,bond_coupon|neutral|1X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 회사채 만기미확인 AA 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-475350-306d9711e9,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-475380-d4cf5a905e,글로벌 미확인 주식전략 · plain,1,주식,글로벌,기타특수구조,미확인 주식전략,글로벌 미확인 주식전략,미확인-주식전략-글로벌-미확인-주식전략-d0f070a455,plain|neutral|1X,N,needs_review:1,"주식·글로벌 노출, 기타특수구조 / 글로벌 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-475720-1040252c64,국내 미확인 주식전략 · covered_call,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,covered_call|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, covered_call|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-476000-4a86adf706,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-476070-df77046345,미국 미확인 주식전략 · plain,1,주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,plain|neutral|1X,N,needs_review:1,"주식·미국 노출, 기타특수구조 / 미국 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-476310-79cbb4ad98,글로벌 미확인 주식전략 · plain,1,주식,글로벌,기타특수구조,미확인 주식전략,글로벌 미확인 주식전략,미확인-주식전략-글로벌-미확인-주식전략-d0f070a455,plain|neutral|1X,N,needs_review:1,"주식·글로벌 노출, 기타특수구조 / 글로벌 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-476550-3290d06b6d,미국 국채 장기 등급미확인 · bond_coupon,1,채권,미국,채권,채권,미국 국채 장기 등급미확인,BOND_미국-국채-장기-등급미확인-047cbda7f5,bond_coupon|neutral|1X,N,needs_review:1,"채권·미국 노출, 채권 / 미국 국채 장기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-476690-46ad7a0109,미국 미확인 주식전략 · plain,1,주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,plain|neutral|1X,N,needs_review:1,"주식·미국 노출, 기타특수구조 / 미국 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-476750-995c441a15,미국 국채 장기 등급미확인 · bond_coupon,1,채권,미국,채권,채권,미국 국채 장기 등급미확인,BOND_미국-국채-장기-등급미확인-047cbda7f5,bond_coupon|neutral|1X,N,needs_review:1,"채권·미국 노출, 채권 / 미국 국채 장기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-476760-11073f01e5,미국 국채 장기 등급미확인 · bond_coupon,1,채권,미국,채권,채권,미국 국채 장기 등급미확인,BOND_미국-국채-장기-등급미확인-047cbda7f5,bond_coupon|neutral|1X,N,needs_review:1,"채권·미국 노출, 채권 / 미국 국채 장기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-477490-98ff6d9516,글로벌 미확인 주식전략 · plain,1,주식,글로벌,기타특수구조,미확인 주식전략,글로벌 미확인 주식전략,미확인-주식전략-글로벌-미확인-주식전략-d0f070a455,plain|neutral|1X,N,needs_review:1,"주식·글로벌 노출, 기타특수구조 / 글로벌 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-479730-224e217ea3,인도 미확인 주식전략 · plain,1,주식,인도,기타특수구조,미확인 주식전략,인도 미확인 주식전략,미확인-주식전략-인도-미확인-주식전략-69bd615628,plain|neutral|1X,N,needs_review:1,"주식·인도 노출, 기타특수구조 / 인도 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-479850-9e2c0ddabf,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
